trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9, 'e': 1.0}",25,0,-188.79829970465872,"{0: 11, 1: 6, 2: 3, 3: 3, 4: 2}",0
2,False,"{'a': 0.9, 'e': 0.25}",35,0,-211.34903625689185,"{0: 23, 1: 3, 2: 4, 3: 1, 4: 4}",0
3,False,"{'a': 0.9, 'e': 0.1111111111111111}",30,0,-98.16557272147224,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
4,False,"{'a': 0.9, 'e': 0.0625}",20,0,-107.84801475055919,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
5,False,"{'a': 0.9, 'e': 0.04}",20,0,-36.12937625780845,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
6,False,"{'a': 0.9, 'e': 0.027777777777777776}",30,15,-16.320372056734776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,False,"{'a': 0.9, 'e': 0.02040816326530612}",20,0,-69.16067236600796,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
8,False,"{'a': 0.9, 'e': 0.015625}",20,0,-12.432132456479133,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
9,False,"{'a': 0.9, 'e': 0.012345679012345678}",20,0,-42.42732478007429,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
10,False,"{'a': 0.9, 'e': 0.01}",20,0,-52.160014962736085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
11,False,"{'a': 0.9, 'e': 0.008264462809917356}",25,0,3.21600597854606,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
12,False,"{'a': 0.9, 'e': 0.006944444444444444}",25,0,6.41111122353152,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
13,False,"{'a': 0.9, 'e': 0.005917159763313609}",20,0,-82.6020856627575,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
14,False,"{'a': 0.9, 'e': 0.00510204081632653}",20,0,-100.11479753595559,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
15,False,"{'a': 0.9, 'e': 0.0044444444444444444}",25,0,4.737627935560768,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
16,False,"{'a': 0.9, 'e': 0.00390625}",20,0,-135.64520982519105,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 3}",0
17,False,"{'a': 0.9, 'e': 0.0034602076124567475}",20,5,19.31166171565915,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.9, 'e': 0.0030864197530864196}",20,0,-32.06233635190417,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
19,False,"{'a': 0.9, 'e': 0.002770083102493075}",20,2,-51.51921545200304,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
20,False,"{'a': 0.9, 'e': 0.0025}",20,0,-55.071098184929554,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
21,False,"{'a': 0.9, 'e': 0.0022675736961451248}",25,11,16.275592244921814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.9, 'e': 0.002066115702479339}",20,5,-23.483568561836442,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
23,False,"{'a': 0.9, 'e': 0.001890359168241966}",20,0,-12.459312987875126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
24,False,"{'a': 0.9, 'e': 0.001736111111111111}",25,0,10.127084499647241,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
25,False,"{'a': 0.9, 'e': 0.0016}",20,0,25.726549870853802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.9, 'e': 0.0014792899408284023}",25,0,-2.9138447513029115,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
27,False,"{'a': 0.9, 'e': 0.0013717421124828531}",20,2,-21.277700828710515,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
28,False,"{'a': 0.9, 'e': 0.0012755102040816326}",25,0,-71.97767566609545,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
29,False,"{'a': 0.9, 'e': 0.0011890606420927466}",25,4,-3.062337066511461,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
30,False,"{'a': 0.9, 'e': 0.0011111111111111111}",20,0,-49.25754142187402,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
31,False,"{'a': 0.9, 'e': 0.001040582726326743}",20,0,12.553403724580654,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.9, 'e': 0.0009765625}",30,0,28.50895630310664,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
33,False,"{'a': 0.9, 'e': 0.0009182736455463728}",20,0,-19.43270755916118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
34,False,"{'a': 0.9, 'e': 0.0008650519031141869}",20,0,-43.245070653841275,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
35,False,"{'a': 0.9, 'e': 0.0008163265306122449}",20,6,-10.89721320792361,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
36,False,"{'a': 0.9, 'e': 0.0007716049382716049}",25,3,-57.02170928180663,"{0: 18, 1: 1, 2: 0, 3: 2, 4: 1}",1
37,False,"{'a': 0.9, 'e': 0.0007304601899196494}",30,0,-21.676438935458272,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
38,False,"{'a': 0.9, 'e': 0.0006925207756232687}",20,0,28.835717596764063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.9, 'e': 0.0006574621959237344}",25,11,-20.045149638175726,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
40,False,"{'a': 0.9, 'e': 0.000625}",30,0,-9.365559971774024,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
41,False,"{'a': 0.9, 'e': 0.000594883997620464}",25,0,-69.6775042109156,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
42,False,"{'a': 0.9, 'e': 0.0005668934240362812}",30,20,18.896862965837634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.9, 'e': 0.0005408328826392645}",20,0,-103.95253308987337,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
44,False,"{'a': 0.9, 'e': 0.0005165289256198347}",20,9,16.088336729072648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.9, 'e': 0.0004938271604938272}",30,13,23.973948188295484,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.9, 'e': 0.0004725897920604915}",30,8,-17.745522031513318,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
47,False,"{'a': 0.9, 'e': 0.0004526935264825713}",20,13,-40.031015740292666,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
48,False,"{'a': 0.9, 'e': 0.00043402777777777775}",25,19,11.342088008777017,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.9, 'e': 0.00041649312786339027}",20,15,-0.13455118726150816,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.9, 'e': 0.0004}",20,0,-39.16900530871503,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
51,False,"{'a': 0.9, 'e': 0.00038446751249519417}",30,0,46.89710130220511,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.9, 'e': 0.0003698224852071006}",30,20,18.12094609334921,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.9, 'e': 0.000355998576005696}",20,0,-13.3204576889617,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
54,False,"{'a': 0.9, 'e': 0.0003429355281207133}",20,11,14.68382325329312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.9, 'e': 0.00033057851239669424}",25,11,-6.038996202516429,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
56,False,"{'a': 0.9, 'e': 0.00031887755102040814}",35,17,34.716061861044246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.9, 'e': 0.0003077870113881194}",20,16,5.790896424495269,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.00029726516052318666}",20,0,-46.48543062562062,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
59,False,"{'a': 0.9, 'e': 0.0002872737719046251}",20,4,-40.63429373958039,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
60,False,"{'a': 0.9, 'e': 0.0002777777777777778}",25,0,39.87126740251841,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.9, 'e': 0.0002687449610319806}",20,0,32.053565175716585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.9, 'e': 0.00026014568158168577}",30,18,15.786127444408837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.9, 'e': 0.0002519526329050139}",20,11,4.829700881787616,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.9, 'e': 0.000244140625}",25,14,-57.8610627058218,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
65,False,"{'a': 0.9, 'e': 0.00023668639053254438}",25,0,16.315010303061456,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
66,False,"{'a': 0.9, 'e': 0.0002295684113865932}",30,5,37.2234932760433,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.9, 'e': 0.00022276676319893073}",20,1,26.126602985819087,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.9, 'e': 0.00021626297577854672}",25,0,-24.316106220974117,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
69,False,"{'a': 0.9, 'e': 0.00021003990758244065}",30,0,31.826330991686934,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
70,False,"{'a': 0.9, 'e': 0.00020408163265306123}",20,0,-8.548481714763318,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
71,False,"{'a': 0.9, 'e': 0.00019837333862328903}",30,17,12.684905626296075,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.9, 'e': 0.00019290123456790122}",25,0,37.92485194815835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.9, 'e': 0.00018765246762994934}",25,7,31.30293426092001,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.9, 'e': 0.00018261504747991235}",30,0,-12.982608282971242,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
75,False,"{'a': 0.9, 'e': 0.00017777777777777779}",25,0,-8.936995609987846,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
76,False,"{'a': 0.9, 'e': 0.00017313019390581717}",20,14,-19.299969412158788,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
77,False,"{'a': 0.9, 'e': 0.00016866250632484398}",20,0,31.286862217731898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.9, 'e': 0.0001643655489809336}",30,10,-9.488670698213005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
79,False,"{'a': 0.9, 'e': 0.0001602307322544464}",20,0,11.433099763928285,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
80,False,"{'a': 0.9, 'e': 0.00015625}",20,13,-30.091749303294765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
81,False,"{'a': 0.9, 'e': 0.00015241579027587258}",35,0,48.410553134940265,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.9, 'e': 0.000148720999405116}",20,15,7.972867016407586,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.9, 'e': 0.00014515894904920887}",30,13,21.023482236788297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.9, 'e': 0.0001417233560090703}",20,14,11.236514399943356,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.9, 'e': 0.0001384083044982699}",20,6,-4.648545164959548,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
86,False,"{'a': 0.9, 'e': 0.00013520822065981613}",25,15,-6.384999399094799,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
87,False,"{'a': 0.9, 'e': 0.0001321178491214163}",20,8,17.201337500193862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.9, 'e': 0.00012913223140495868}",25,19,11.964330173012385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.9, 'e': 0.00012624668602449185}",20,12,1.5665594444616062,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.9, 'e': 0.0001234567901234568}",25,1,-35.13074397689546,"{0: 20, 1: 1, 2: 0, 3: 3, 4: 0}",1
91,False,"{'a': 0.9, 'e': 0.00012075836251660427}",30,0,46.06898740548003,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,False,"{'a': 0.9, 'e': 0.00011814744801512288}",25,6,28.64924761378268,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.9, 'e': 0.00011562030292519366}",35,18,29.662467313650595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.9, 'e': 0.00011317338162064282}",25,5,30.317350504805834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.9, 'e': 0.00011080332409972299}",25,0,19.862036258746418,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
96,False,"{'a': 0.9, 'e': 0.00010850694444444444}",20,12,17.80637137454834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.9, 'e': 0.00010628122010840685}",25,14,21.49060275104599,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.9, 'e': 0.00010412328196584757}",20,0,26.412731093979747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.9, 'e': 0.00010203040506070809}",25,17,15.952976322334145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.9, 'e': 0.0001}",20,15,7.453071705130312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.9, 'e': 9.802960494069208e-05}",25,17,-27.886874963965624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
102,False,"{'a': 0.9, 'e': 9.611687812379854e-05}",20,7,-32.70834959159248,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
103,False,"{'a': 0.9, 'e': 9.425959091337543e-05}",20,3,-55.052659376848815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
104,False,"{'a': 0.9, 'e': 9.245562130177515e-05}",20,0,-25.331549268764874,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
105,False,"{'a': 0.9, 'e': 9.070294784580499e-05}",25,5,24.770593794983334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.9, 'e': 8.8999644001424e-05}",20,2,21.711003387575616,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.9, 'e': 8.734387282732117e-05}",30,13,30.279747444959547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.9, 'e': 8.573388203017832e-05}",35,14,33.09307378087396,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.9, 'e': 8.416799932665601e-05}",25,12,10.168563319849419,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.9, 'e': 8.264462809917356e-05}",20,6,-19.541313272788404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
111,False,"{'a': 0.9, 'e': 8.116224332440549e-05}",20,10,5.642052135155518,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
112,False,"{'a': 0.9, 'e': 7.971938775510203e-05}",30,11,-31.283777969352474,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
113,False,"{'a': 0.9, 'e': 7.831466833737959e-05}",25,9,2.0260191947206945,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
114,False,"{'a': 0.9, 'e': 7.694675284702985e-05}",20,11,17.78217814795718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.9, 'e': 7.561436672967863e-05}",30,7,34.601275994740746,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 7.431629013079666e-05}",20,15,8.35398461621643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.9, 'e': 7.305135510263716e-05}",20,0,-13.122889516866945,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
118,False,"{'a': 0.9, 'e': 7.181844297615628e-05}",20,0,3.107822791808249,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
119,False,"{'a': 0.9, 'e': 7.06164818868724e-05}",25,12,24.88231894598874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.9, 'e': 6.944444444444444e-05}",25,0,34.48601240714578,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.9, 'e': 6.830134553650706e-05}",20,8,18.628894210828424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.9, 'e': 6.718624025799516e-05}",20,9,-23.85318442500873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
123,False,"{'a': 0.9, 'e': 6.609822195782933e-05}",30,0,38.59568498154533,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.9, 'e': 6.503642039542144e-05}",20,1,29.4710583605993,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.9, 'e': 6.4e-05}",25,0,-64.20655661685433,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
126,False,"{'a': 0.9, 'e': 6.298815822625347e-05}",20,9,19.61984195557379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.9, 'e': 6.2000124000248e-05}",25,0,26.920981565391042,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.9, 'e': 6.103515625e-05}",35,18,30.432943965570374,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.9, 'e': 6.009254251547383e-05}",35,9,-33.5044390615571,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
130,False,"{'a': 0.9, 'e': 5.9171597633136094e-05}",35,24,12.957274001652493,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 5.8271662490530857e-05}",25,1,25.770423679722043,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.9, 'e': 5.73921028466483e-05}",25,8,29.468120614026503,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.9, 'e': 5.6532308214144386e-05}",20,12,4.910036103366145,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.9, 'e': 5.569169079973268e-05}",25,0,-26.93536240036349,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
135,False,"{'a': 0.9, 'e': 5.486968449931413e-05}",20,0,24.92625129380212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.9, 'e': 5.406574394463668e-05}",20,12,11.553558518921538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.9, 'e': 5.3279343598486864e-05}",25,15,19.25643359220586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.9, 'e': 5.250997689561016e-05}",25,20,9.733697626417207,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 5.175715542673774e-05}",20,14,10.825684328558285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.9, 'e': 5.102040816326531e-05}",30,14,19.499669508864862,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.9, 'e': 5.02992807202857e-05}",25,15,17.02598081845676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.9, 'e': 4.959333465582226e-05}",25,19,11.060673931615582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.9, 'e': 4.8902146804244705e-05}",35,20,3.612973246589436,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.9, 'e': 4.8225308641975306e-05}",20,0,1.5015392628785202,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
145,False,"{'a': 0.9, 'e': 4.756242568370987e-05}",25,0,39.763707447339165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.9, 'e': 4.6913116907487336e-05}",30,12,-10.519964028410309,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
147,False,"{'a': 0.9, 'e': 4.627701420704336e-05}",20,8,13.522306799611021,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.9, 'e': 4.565376186997809e-05}",30,19,20.581163680230006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.9, 'e': 4.504301608035674e-05}",20,2,28.048871112633872,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.9, 'e': 4.4444444444444447e-05}",20,12,13.224281552302541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 4.385772553835358e-05}",30,0,-7.735296260665442,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
152,False,"{'a': 0.9, 'e': 4.3282548476454294e-05}",30,12,23.34104193102585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 4.2718612499466016e-05}",20,0,28.897100143199147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.9, 'e': 4.2165626581210996e-05}",30,0,32.693682295709074,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.9, 'e': 4.162330905306972e-05}",20,6,13.385811402906938,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 4.10913872452334e-05}",30,19,-21.822372070574172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.9, 'e': 4.056959714390036e-05}",25,9,17.66553594922062,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 4.00576830636116e-05}",20,12,11.90592399845571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.9, 'e': 3.955539733396622e-05}",30,15,29.135039630317642,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 3.90625e-05}",30,11,32.30317146779514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 3.8578758535550326e-05}",25,0,22.55834968125146,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
162,False,"{'a': 0.9, 'e': 3.8103947568968146e-05}",30,23,11.797668152622986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 3.7637848620572846e-05}",35,19,-29.147899601769733,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.9, 'e': 3.7180249851279e-05}",20,9,19.542521960651577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 3.6730945821854914e-05}",20,0,13.962856429758709,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.9, 'e': 3.628973726230222e-05}",30,9,31.24654629206618,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.9, 'e': 3.58564308508731e-05}",25,3,14.614148750447788,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
168,False,"{'a': 0.9, 'e': 3.5430839002267575e-05}",25,0,-0.9751667481105788,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
169,False,"{'a': 0.9, 'e': 3.501277966457757e-05}",35,25,18.867718369465827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 3.460207612456748e-05}",25,0,-4.519625936359647,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
171,False,"{'a': 0.9, 'e': 3.419855682090216e-05}",20,15,9.62532639484218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 3.380205516495403e-05}",25,10,31.065421578492227,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 3.3412409368839586e-05}",20,14,10.01535591895316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.9, 'e': 3.302946228035408e-05}",20,12,12.722562795381835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 3.265306122448979e-05}",20,8,21.389092119800356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 3.228305785123967e-05}",25,14,22.879087909719445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 3.191930798940279e-05}",20,0,32.38730812356549,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.9, 'e': 3.156167150612296e-05}",20,0,-10.508019557297748,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
179,False,"{'a': 0.9, 'e': 3.121001217190475e-05}",30,10,34.968795677209506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 3.08641975308642e-05}",20,0,31.06395221822423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 3.0524098775983637e-05}",25,14,22.56000186037312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 3.0189590629151068e-05}",25,4,26.197007807327047,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
